Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB01592	-0.10879138	0.089359716	0.29423672	-0.036824476	-0.04841861	0.023176258	-0.090838574	-0.15512542	0.11153338	-0.022771988	0.12651914	-0.08995268	-0.101886705	-0.0923135	-0.15155487	0.051634353	0.17487383	-0.045577757	0.004555297	-0.15734002	-0.012614006	0.02881484	0.23087768	0.005028137	-0.047012053	-0.08932327	-0.12508728	0.1403862	0.11983399	0.026817318	0.18261229	0.076410815	0.037865043	-0.07959661	-0.15418382	-0.04841828	0.07819936	0.052535363	0.049108513	-0.090564586	-0.025485193	-0.24168247	0.23088409	0.07970825	-0.16729611	0.10565365	0.048928805	-0.01147123	-0.09827506	-0.14047736
DB01598	-0.07179414	0.09656405	0.22524515	-0.016458916	-0.08729741	-0.08326058	-0.06759488	-0.20262215	0.09945912	-0.046361256	0.09824213	-0.079929404	-0.03345661	-0.08812518	-0.1641568	-0.018654171	0.16220546	0.021560326	-0.032789044	-0.11815994	0.03307839	0.012793289	0.15538548	-0.06611608	0.011672547	-0.03827651	-0.15349147	0.053690568	0.09252963	0.10413639	0.21109805	0.045435943	0.03854232	-0.08235491	-0.1831717	-0.0015711694	0.11004942	0.026965223	-0.027063716	-0.08307939	-0.059938505	-0.17536555	0.24434517	0.08586261	-0.13814339	0.051760253	0.11403306	-0.0565104	-0.11039208	-0.065956555
DB01384	-0.07352737	0.089551546	0.19196945	-0.022475898	-0.047061365	-0.12898456	-0.11036617	-0.14743145	0.030374754	-0.038191028	0.116622664	0.027891861	-0.034734737	-0.081847735	-0.14215639	-0.033846814	0.194577	0.04628466	-0.0247181	-0.112744905	0.14267492	0.064545505	0.17548749	-0.092759535	-0.0038204496	-0.09578235	-0.17127934	0.041819416	0.16808407	0.063628465	0.21386185	0.06284123	0.058808617	-0.10141566	-0.18729171	0.007908383	0.11264604	-0.0464777	-0.012129492	-0.05727765	-0.13683315	-0.17961504	0.2176224	-0.04951047	-0.15288198	0.051613133	0.081751734	0.0005749804	-0.084507965	-0.108075425
DB00298	-0.08073179	0.09038424	0.22424774	0.005422323	-0.05255068	-0.10596904	-0.10820504	-0.16468558	0.01831325	-0.032883678	0.10337339	-0.100721344	-0.044484366	-0.087124564	-0.13693929	-0.06913412	0.19057024	0.033507325	-3.3763703e-05	-0.037589226	0.13201238	0.034261953	0.19804572	-0.030731902	0.014607432	-0.092408895	-0.10186288	0.086496234	0.14467287	0.09213756	0.21817017	0.072279744	0.06141243	-0.06667154	-0.077154525	0.019687736	0.1175112	0.021956699	0.0059228	-0.059371807	-0.12420281	-0.17748791	0.20994247	-0.019199684	-0.10345972	0.08316758	0.105418615	0.025959982	-0.12359287	-0.10041744
DB06816	-0.07846339	0.11042783	0.072377704	0.021271694	-0.07260343	-0.03390874	-0.08475609	-0.11095254	0.08340627	-0.024277939	0.17377105	0.028955843	0.009516952	-0.05859929	-0.04555925	-0.04011563	0.1551576	0.045659035	0.0058672363	-0.0246555	0.05630433	-0.04198586	0.15100923	0.047751807	0.022570748	0.028158002	-0.08829413	0.021042405	0.024422998	0.029831875	0.14908229	0.08705792	0.104899175	-0.09984614	-0.17659561	-0.0074284505	0.023439499	-0.008907753	-0.037167087	-0.046098873	-0.081151456	-0.16248491	0.16999784	-0.017525755	-0.12944998	0.08656639	0.010647947	-0.042155415	-0.008488437	-0.013208509
DB06817	-0.029736472	0.116146974	0.18802126	-0.053606443	-0.09660897	-0.077635616	-0.100424185	-0.16838834	0.13714433	-0.0374277	0.07780161	0.04471896	-0.076447435	-0.08568242	-0.16188018	-0.035272144	0.1716723	0.04840305	-0.007328014	-0.03390333	0.013277875	0.023879493	0.17069136	0.060519017	-0.00774387	0.0212377	-0.108810954	0.02451629	0.10523633	0.124518536	0.18082908	0.07287419	0.062252335	-0.111072525	-0.1988085	-0.021129098	0.12862146	0.0067888396	-0.07210321	-0.059264887	-0.08082437	-0.15211487	0.18039644	0.042419296	-0.18502408	0.09359751	0.0067629726	-0.07087694	-0.022241972	-0.13437957
DB00359	-0.10728721	0.078477256	0.21326399	-0.07874067	-0.089865506	-0.12481509	-0.08810692	-0.18807967	0.020373076	-0.047564477	0.16098069	-0.040396433	-0.08625029	-0.103128046	-0.15542693	-0.032741368	0.17539436	0.0134323	0.01308906	-0.06329349	0.1401139	0.05840054	0.17599393	-0.10103505	-0.013695242	-0.09775897	-0.1384247	0.007991697	0.13876066	0.11834404	0.19878368	0.06389526	0.022732556	-0.09084939	-0.21851033	-0.04566729	0.122807175	0.0234144	0.03193594	-0.073236495	-0.06300842	-0.18600455	0.24770796	0.037370987	-0.14126806	0.08100299	0.114078246	-0.01212337	0.018230222	-0.13969454
DB00358	-0.0764512	0.10388109	0.22941421	-0.07361929	-0.03959288	-0.13206154	-0.08952853	-0.22045	0.035751108	-0.0755668	0.10439042	-0.07376125	-0.06908255	-0.09244545	-0.15335357	-0.040653557	0.17755269	0.005905754	-0.007421905	-0.06361183	0.15260194	0.06651721	0.23401321	-0.053931683	0.014811657	-0.10580022	-0.13999178	0.027629588	0.15888628	0.120546065	0.22355044	0.07536342	0.024380384	-0.0058035934	-0.19691795	-0.02612502	0.16656591	0.015256023	0.01689055	-0.014384762	-0.08893981	-0.17975573	0.2525344	-0.030763013	-0.20313506	0.07292305	0.1176594	0.020104129	0.012735001	-0.10581474
DB00429	-0.06954082	0.11237726	0.24089429	-0.05401923	-0.04537935	-0.14576516	-0.083968095	-0.16977054	0.03920385	-0.12825981	0.10757222	-0.0734405	-0.05747149	-0.089703135	-0.11549939	-0.019977827	0.14240521	0.037572555	-0.0052356953	-0.07282091	0.05307457	0.0478013	0.21624774	-0.07485298	0.012882691	-0.104773715	-0.10905819	0.058390148	0.14788547	0.10236655	0.15443209	0.039605826	0.06044379	-0.084674954	-0.16496775	-0.022163957	0.14730358	0.013712861	0.021856884	-0.040753476	-0.1438444	-0.1667362	0.22052751	-0.01255296	-0.13663524	0.05092258	0.12679508	-0.014121501	-0.09275635	-0.14060582
DB00428	-0.10627723	0.053349987	0.23246175	-0.0788807	-0.046154458	-0.096489765	-0.089683615	-0.17486015	0.10832407	-0.071673736	0.11867652	-0.09197344	-0.07861491	-0.07601047	-0.15137736	-0.04471927	0.16863887	-0.030553766	0.009164998	-0.06303059	0.11006167	0.031489436	0.1861314	-0.041749615	-0.045574345	-0.08774676	-0.1654884	0.06068456	0.115880884	0.078555726	0.21478882	0.04510197	0.014746606	-0.10348015	-0.17827788	-0.0326274	0.12974735	-0.00036054687	0.029952742	-0.06112677	-0.060554147	-0.16466811	0.20938426	-0.043121018	-0.13265143	0.072268374	0.14178383	0.019381864	-0.09342792	-0.13016549
DB00427	-0.09311876	0.115356214	0.27015653	-0.009360387	-0.028538067	-0.12733704	-0.07867266	-0.22892165	0.03252422	-0.07613226	0.13092385	-0.095774546	-0.0861173	-0.10635999	-0.15771417	-0.050062593	0.16679509	-0.009323958	-0.016424693	-0.115412235	0.049743645	0.05958271	0.21134701	-0.060316533	-0.043151386	-0.112464644	-0.13876255	0.090839915	0.14025863	0.12222214	0.18528737	0.109160036	-0.030380622	-0.10471686	-0.1934735	0.0019054787	0.10336029	0.018636003	0.006706725	-0.068819985	-0.07039133	-0.17816363	0.19676793	0.078909695	-0.13549346	0.070780374	0.10215504	0.010111935	-0.10168226	-0.10168217
DB00426	-0.09933605	0.10847768	0.23521212	-0.014976014	-0.08080488	-0.10729305	-0.10463722	-0.17300606	0.041364428	-0.026873836	0.121815406	-0.07839343	-0.07827628	-0.09103488	-0.15354083	-0.035143152	0.112316936	0.011433715	-0.009652994	-0.06429421	0.09190449	0.11730295	0.18153557	-0.076725945	0.008869505	-0.08649061	-0.10437176	0.049737353	0.18793349	0.12127288	0.21496752	0.052803166	0.055968113	0.014324128	-0.2047418	-0.02334668	0.1510768	0.027509617	0.02139996	-0.06305643	-0.10330784	-0.20229325	0.25869206	0.07512668	-0.16931401	0.07089559	0.050639275	-0.011549331	-0.104910105	-0.13070938
DB00425	-0.08388546	0.070170976	0.24956685	-0.0880134	-0.032899957	-0.11340956	-0.06424789	-0.18431127	0.023693807	-0.04248791	0.1612684	-0.10416539	-0.089201406	-0.080453016	-0.14894943	-0.024981067	0.15256046	-0.02618149	0.0029720808	-0.06459824	0.14527956	0.09219357	0.1946753	-0.09969791	-0.02043859	-0.0833476	-0.13867553	0.039183863	0.19640337	0.13126232	0.21107277	0.061417263	0.01673731	0.0055075707	-0.19638015	-0.017432224	0.13642989	0.02237327	0.038939197	-0.06614604	-0.06160929	-0.24647073	0.26242685	0.087062865	-0.17257293	0.07553136	0.10757474	-0.013183375	-0.0016487474	-0.11006408
DB00424	-0.09920257	0.07185282	0.23064294	6.310828e-05	-0.056788404	-0.08281247	-0.08577044	-0.20130995	0.100789286	-0.026911221	0.15326348	-0.08904228	-0.09812186	-0.11022594	-0.17230844	-0.029416572	0.17831868	-0.023363741	-0.0019539534	-0.095280565	0.116622604	0.048618168	0.16906823	-0.07483558	-0.048434395	-0.080503896	-0.1402019	0.08684719	0.10011896	0.15041235	0.21913014	0.07208743	0.03257404	0.021467663	-0.19255401	-0.011933784	0.0749071	0.04234187	0.04320204	-0.08786529	-0.046254847	-0.26235703	0.22574729	0.08332341	-0.19905204	0.09297233	0.044027016	0.0040261406	-0.0668203	-0.1294512
DB00423	-0.1181429	0.07584283	0.2859254	-0.0738112	-0.04743059	-0.113063924	-0.10970466	-0.1904619	0.12870814	-0.044416025	0.15379934	-0.11080086	-0.08539415	-0.09367174	-0.14696847	-0.043684274	0.15594189	-0.058380403	0.0028011776	-0.117429346	0.058200482	0.058088593	0.22342	-0.07696352	-0.05060383	-0.08904762	-0.12995753	0.110981025	0.15732841	0.09177594	0.18280473	0.12938057	-0.038717978	-0.081325755	-0.20002964	-0.03197982	0.14295313	0.0472879	0.09386131	-0.08023266	-0.06535846	-0.28635913	0.25610182	0.08934588	-0.20630357	0.08169872	0.06803229	-0.015750548	-0.0804881	-0.0988553
DB00350	-0.11313267	0.085916996	0.2908341	-0.05685309	-0.043388724	-0.11786093	-0.09670603	-0.22728753	0.054004017	-0.05941359	0.16220887	-0.10806217	-0.0781852	-0.11176835	-0.1490127	-0.021913495	0.15515558	-0.023317078	0.0064482223	-0.10631573	0.05677897	0.09688854	0.1666605	-0.08433102	-0.01938644	-0.11638847	-0.1604202	0.07033584	0.18999508	0.112500526	0.1901053	0.09474432	0.025744647	-0.09873178	-0.22237183	-0.024251144	0.119873874	0.049464654	0.037211876	-0.06736938	-0.08379883	-0.22048248	0.2888453	0.049296185	-0.16616644	0.070305064	0.035721473	-0.011144701	-0.001477589	-0.11687871
DB00421	-0.09811474	0.061112102	0.25399312	-0.077421084	-0.08688298	-0.11877894	-0.08762707	-0.23043773	0.12648498	-0.033605076	0.16461962	-0.073748186	-0.08075403	-0.09895222	-0.16337273	-0.038155794	0.18384878	0.010256326	-0.010444457	-0.097505726	0.14279945	0.09061538	0.23743501	-0.08816956	-0.0018138322	-0.095262036	-0.13505624	0.038864087	0.14777145	0.1492559	0.2432318	0.055839237	0.0294634	0.013343693	-0.20154697	-0.011751715	0.116932854	0.043348957	0.009538094	-0.038536027	-0.08072896	-0.22500218	0.26407668	0.07829452	-0.20306058	0.101520196	0.106972925	0.015804179	-0.06521855	-0.059212096
DB00420	-0.10973496	0.06435398	0.2693271	-0.09437315	-0.09814791	-0.11057644	-0.14511196	-0.18386991	0.014709967	-0.008344214	0.14859392	-0.073117405	-0.09933743	-0.09640502	-0.16275606	-0.06448376	0.14109208	-0.02775499	0.00076590304	-0.06889569	0.12260942	0.07777329	0.1853729	-0.07327041	-0.037826885	-0.07498016	-0.12150148	0.09097066	0.10771057	0.1274173	0.18822391	0.060556877	0.0064415657	-0.0722078	-0.17206366	-0.030021317	0.119866274	0.044266623	0.0007733081	-0.061425254	-0.08335393	-0.20325416	0.26684394	0.06382703	-0.14508909	0.08262505	0.13475648	0.060388602	-0.11882163	-0.119861394
DB00647	-0.111655526	0.06587829	0.27955174	-0.062047202	-0.05278921	-0.116618395	-0.075487554	-0.21456373	0.10043252	-0.079384096	0.12840235	-0.0559684	-0.09396515	-0.09855162	-0.14039177	-0.030030832	0.16712311	-0.014468256	0.017305313	-0.08072437	0.122371726	0.06294875	0.17327033	-0.0796627	-0.045985155	-0.07883605	-0.15155642	0.08730527	0.145627	0.12104484	0.20598835	0.08387655	0.00053208123	-0.027096586	-0.19143778	-0.015219702	0.112379864	0.02360042	0.036731884	-0.07689923	-0.07197892	-0.22841804	0.25422263	0.083784625	-0.19903113	0.0743255	0.11267739	-0.0027729736	-0.09592411	-0.08990245
DB00646	-0.091259	0.080240004	0.27108067	0.005120895	-0.041771065	-0.093907975	-0.06533012	-0.18813315	0.12063843	-0.042477436	0.13925186	-0.0696756	-0.09322167	-0.091375336	-0.16789977	-0.0135401245	0.19914855	-0.0045152875	-0.005614278	-0.08473825	0.080468	0.075410604	0.20809908	-0.096854776	-0.014726001	-0.097224765	-0.13760836	0.09674745	0.14815974	0.1279556	0.20422679	0.0776448	0.012047533	-0.05310425	-0.21146135	-0.020257879	0.11935206	0.025393827	0.05116267	-0.070423715	-0.085708186	-0.20527825	0.29343924	0.08597562	-0.17754836	0.07604192	-0.004353009	-0.019802576	-0.10474905	-0.12794963
DB00645	-0.13444005	0.08624235	0.25419125	-0.023467194	-0.040984347	-0.118808344	-0.112309046	-0.19333638	0.034755267	-0.09892846	0.11779602	-0.07982673	-0.06931237	-0.10081408	-0.14383912	-0.05702579	0.18278936	-0.014160455	-0.014669471	-0.08632456	0.049380515	0.051180396	0.17912471	-0.07301556	-0.034994107	-0.09203499	-0.14131324	0.088001125	0.13947076	0.091587484	0.22196503	0.08626609	0.020250136	-0.03201349	-0.19853827	-0.0223925	0.09742654	0.041691624	0.009390101	-0.0851115	-0.07633506	-0.18080392	0.28643444	-0.0020588525	-0.16564034	0.084379084	0.03541548	-0.004781386	-0.12149631	-0.14031652
DB06219	-0.06934753	0.123295255	0.15347588	0.01696445	-0.08330482	-0.113262855	-0.05504529	-0.18763904	0.14186265	-0.093661524	0.09395238	-0.037811626	-0.07391887	-0.071133666	-0.1556044	-0.025272913	0.16552112	0.051544424	-0.06693897	-0.009746198	0.073825985	0.029426476	0.20966993	-0.08186002	0.051441383	-0.050175402	-0.11270511	0.03431974	0.10112323	0.115288004	0.20950958	0.07330064	0.078324	-0.12025743	-0.13372415	-0.016866997	0.13480465	-0.016150795	-0.018877326	0.008131243	-0.09357859	-0.17842424	0.21033776	0.058655366	-0.18008609	0.05360066	0.00066025555	-0.070246294	-0.04814255	-0.14953718
DB07347	-0.03702991	0.037065413	0.021683935	-0.0025602328	-0.115778655	-0.034179192	-0.10152146	-0.10466578	0.032398403	-0.05621773	0.10723351	0.007471624	0.050201684	-0.012238438	-0.0107771	-0.061343603	0.13065054	0.07700198	-0.015824841	0.018053697	0.031512037	-0.016852258	0.12817726	0.0280611	0.054581676	0.022450643	-0.0866003	0.060486548	0.07423499	0.012111946	0.1385577	0.021230299	0.105842054	-0.07904954	-0.074772425	-0.030224599	0.04479877	-0.0012390668	-0.048202228	0.06028453	-0.08542747	-0.1489029	0.15113224	0.061899822	-0.13596669	0.06187032	0.041418876	-0.010075029	-0.12108171	-0.020297011
DB00642	-0.07337424	0.082381286	0.24513914	-0.057370424	-0.07200725	-0.120317735	-0.08864596	-0.13468388	0.018201578	-0.016501768	0.12982795	-0.023654629	-0.0813729	-0.09579803	-0.15939488	-0.027578333	0.19837111	0.055794794	-0.0368064	-0.09338435	0.13131514	0.046761695	0.23960772	-0.053240538	-0.0018584692	-0.09255467	-0.119705334	0.019883798	0.13626124	0.13973522	0.191572	0.041656636	0.02510581	-0.08865366	-0.19976912	0.0018891724	0.118291475	-0.011403463	-0.016282668	0.008445679	-0.13033332	-0.2018967	0.2655796	0.08762256	-0.15575238	0.09011401	0.11463721	0.03768154	-0.08936609	-0.13139684
DB00641	-0.12075886	0.075605765	0.29108864	-0.05766301	-0.06127889	-0.068080366	-0.08917755	-0.20890084	0.03952079	-0.087211795	0.11573825	-0.07444572	-0.10640168	-0.11563411	-0.17751336	-0.01731116	0.15761063	0.011536454	-0.0056983437	-0.09278606	0.12006031	0.10236249	0.19642636	-0.09402298	-0.02431582	-0.098323084	-0.14892772	0.05282205	0.14640127	0.15287492	0.18789281	0.063738555	0.009397338	0.0203575	-0.21982919	-0.009381685	0.14439933	0.0034479056	0.033231154	-0.054906175	-0.07566184	-0.21042623	0.26569074	0.0648555	-0.21233161	0.098835886	0.08974679	0.014287899	0.008203616	-0.12146129
DB00640	-0.12085092	0.106628075	0.31543285	-0.03609868	-0.049203202	-0.098454975	-0.10706713	-0.1817842	0.1452491	-0.10084148	0.12195134	-0.11596956	-0.061894793	-0.099200025	-0.1682763	0.006979206	0.17917258	-0.0209086	-0.036361773	-0.11642692	0.04168849	0.033147883	0.18370351	-0.105393484	-0.035028666	-0.093338065	-0.13720462	0.11965321	0.1707599	0.13110085	0.20621288	0.08080074	-0.014420602	-0.07641176	-0.21105091	-0.036858268	0.10736216	0.025744572	0.02969689	-0.023390988	-0.07082776	-0.22919151	0.32387236	0.083703876	-0.19604479	0.082195245	0.09073898	-0.024783086	-0.087158024	-0.13288476
DB06212	-0.052275687	0.09989433	0.2109607	-0.062690765	-0.059812125	-0.044482112	-0.06790411	-0.17432564	0.14005965	-0.14318298	0.07626422	-0.016426947	-0.085525356	-0.07491662	-0.15521353	-0.040275235	0.16544484	0.04432934	-0.041552424	-0.045094356	0.12718278	0.021484304	0.19765925	0.03456074	0.061259877	0.020562109	-0.114124745	0.05463604	0.12652649	0.12613855	0.1753508	0.07486911	0.054708075	-0.1264645	-0.20119645	-0.022620019	0.13755618	0.025909495	-0.011630636	0.040900238	-0.09333134	-0.16852325	0.21050094	0.07964517	-0.17093712	0.06999564	0.008688618	-0.0048849788	-0.026938701	-0.103321806
DB06213	-0.058991767	0.085881904	0.13866639	-0.057477597	-0.0782187	-0.11776404	-0.12508371	-0.17560826	0.14274794	-0.093990296	0.09741806	-0.03744787	-0.05666527	-0.0725144	-0.13055953	-0.04859001	0.17624411	0.09130078	-0.04326676	0.014664314	0.061290987	0.0041232836	0.2585139	-0.0053419964	0.026147803	3.6620768e-06	-0.113607235	0.018692004	0.12806424	0.12864248	0.20720729	0.06497518	0.06743377	-0.12171968	-0.15043412	-0.0050292616	0.13815045	-0.027209777	-0.01708585	0.023999019	-0.11563262	-0.17685914	0.2151435	0.08140682	-0.19825567	0.08683204	0.02046247	-0.04384949	-0.03570055	-0.06568701
DB06210	-0.06553306	0.06562732	0.18579145	-0.061817877	-0.061501123	-0.055107478	-0.086771004	-0.18836387	0.028416814	-0.12849568	0.12495724	-0.059927337	-0.07617069	-0.12502874	-0.1526488	-0.028479109	0.14508832	0.031705942	-0.049981788	0.0035607424	0.051920857	0.0014609797	0.16478932	0.04206329	-0.0025507445	0.019520085	-0.14208105	0.033070177	0.10077594	0.06427995	0.16176158	0.084316775	0.030634938	-0.036005393	-0.20483325	-0.032174293	0.123156466	0.0070054857	0.030906651	-0.009013014	-0.053126704	-0.18503386	0.24166137	0.06315096	-0.2129398	0.07319831	0.13558374	-0.04573712	-0.021145461	-0.11479179
DB06211	-0.06716334	0.07266502	0.21563302	-0.058610078	-0.09961525	-0.0850634	-0.100150295	-0.19293077	0.15260187	-0.044154543	0.07892949	-0.032208778	-0.075662605	-0.093598925	-0.15229945	-0.029631963	0.16206704	0.042233232	-0.0774219	0.010623789	0.0321327	0.017575312	0.21762393	0.071307175	0.0366554	-0.03178328	-0.11439285	0.03122787	0.1891745	0.099074505	0.21865514	0.07466973	0.03543557	-0.09654308	-0.17831647	0.03724771	0.12159013	0.03514689	-0.01912887	-0.059417125	-0.06625617	-0.19623414	0.17169169	0.08567524	-0.22257361	0.095535226	-0.011036746	-0.02369765	-0.07062126	-0.07300904
DB06216	-0.032997914	0.087523684	0.22287495	-0.0665836	-0.12422691	-0.06645815	-0.06355349	-0.20682728	0.12878358	-0.06541072	0.08160827	0.01159247	-0.08902998	-0.069148466	-0.18453932	-0.041582666	0.12807585	0.040123653	-0.06782407	-0.057106677	0.08574238	0.00822464	0.18948546	0.05635169	0.10196563	-0.0048647523	-0.12325897	0.061002452	0.11115629	0.14422695	0.21307081	-0.0031922911	0.012482766	-0.043913312	-0.20491399	-0.0027854494	0.12100141	0.0005214375	-0.0259781	0.015542983	-0.050894853	-0.15035014	0.25128466	0.0961614	-0.20805894	0.05431967	0.09538359	-0.0909884	-0.014355585	-0.08255945
DB06741	-0.07568135	0.053685315	0.18609756	-0.08218886	-0.024681631	-0.04713653	-0.08057791	-0.10910374	0.007279475	-0.033662554	0.10477042	0.06404909	-0.07735893	-0.07505871	-0.17047366	-0.018447226	0.09721641	0.013398001	-0.112661146	-0.017479245	0.02482952	-0.0064157764	0.07690988	0.008264432	0.062221795	-0.024803175	-0.09294771	0.03634885	0.05719186	0.041258793	0.07139306	0.07127244	-0.018072475	0.021017939	-0.15171313	-0.040953472	0.016894434	-0.0076994044	-0.023869239	0.029590676	0.020869572	-0.09046274	0.17153186	-0.043107856	-0.16620223	0.117413945	0.07457496	0.048451066	-0.0799298	0.032892093
DB00649	-0.12283984	0.056881785	0.2521398	-0.05062341	-0.030995047	-0.07526078	-0.075932324	-0.2252706	0.049374785	-0.028261408	0.14916342	-0.08707608	-0.08707482	-0.11339796	-0.16802704	-0.06481827	0.18138683	-0.0043022507	0.008994125	-0.08776438	0.06863879	0.094894744	0.20570795	-0.045302186	0.0077519603	-0.09015296	-0.12866417	0.069308326	0.13075458	0.12994292	0.2285995	0.10000499	0.053221766	0.028744454	-0.1872496	-0.027608119	0.13404639	0.047370054	0.047313504	-0.070078306	-0.087343544	-0.19978699	0.28091523	0.040677685	-0.12785535	0.08247099	0.09950885	0.03293382	0.008496335	-0.10860873
DB00648	-0.105975114	0.07719807	0.2399026	-0.0041760076	-0.048578694	-0.120876	-0.12187321	-0.17491128	0.033104494	-0.035118558	0.12293613	-0.10175489	-0.064849295	-0.077827886	-0.16094215	-0.06426117	0.18043569	0.025057888	0.019014858	-0.07226177	0.11383071	0.08080729	0.17788063	-0.080336206	-0.002804162	-0.08646532	-0.14864227	0.07060111	0.14841269	0.077335015	0.18244962	0.074772835	0.028937148	-0.03919301	-0.16964105	-0.0130327735	0.122075826	0.04372647	0.016071172	-0.067167476	-0.097468756	-0.18361229	0.21339807	-0.04304628	-0.1306866	0.08550473	0.06406919	0.035665575	-0.11220272	-0.12318056
